cif_name,name,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV_x,PONAV,POAV_y
MOF_net-pry_node1-N39_node2-orgN5_edge1-none,MOF_net-pry_node1-N39_node2-orgN5_edge1-none.cif,6.77118,5.14889,6.77118,0.801664,2160.2,2694.64,0.5339,0.665989741,0.5339,0.0,0.66599,0.0,0.66599,0.0,
MOF_net-pry_node1-N39_node2-orgN9_edge1-none,MOF_net-pry_node1-N39_node2-orgN9_edge1-none.cif,5.39352,3.96958,5.38617,1.0184,1136.79,1116.25,0.3301,0.324135899,0.3301,0.0,0.324136,0.0,0.324136,0.0,
MOF_net-pry_node1-N49_node2-orgN5_edge1-none,MOF_net-pry_node1-N49_node2-orgN5_edge1-none.cif,5.46233,3.96224,5.40465,0.928768,1229.71,1324.02,0.3722,0.400745934,0.3605,0.0117,0.388149,0.0125973,0.388149,45.2842,
MOF_net-pth_node1-N42_node2-N54_edge1-none,MOF_net-pth_node1-N42_node2-N54_edge1-none.cif,6.13674,4.6655,6.13674,1.24041,997.851,804.452,0.3015,0.243064793,0.3015,0.0,0.243065,0.0,0.243065,0.0,
MOF_net-pyr_node1-N12_node2-orgN9_edge1-none,MOF_net-pyr_node1-N12_node2-orgN9_edge1-none.cif,8.29595,5.05457,8.27482,1.06623,1765.09,1655.45,0.4863,0.456092963,0.4863,0.0,0.456092,0.0,0.456092,0.0,
MOF_net-pyr_node1-N14_node2-orgN5_edge1-none,MOF_net-pyr_node1-N14_node2-orgN5_edge1-none.cif,9.89456,6.07884,9.64659,0.893748,1928.35,2157.6,0.524,0.586295018,0.524,0.0,0.586295,0.0,0.586295,0.0,
MOF_net-pyr_node1-N14_node2-orgN8_edge1-none,MOF_net-pyr_node1-N14_node2-orgN8_edge1-none.cif,7.11679,4.54694,7.11679,1.3019,1255.78,964.572,0.3281,0.252016284,0.3281,0.0,0.252015,0.0,0.252015,0.0,
MOF_net-pyr_node1-N14_node2-orgN9_edge1-none,MOF_net-pyr_node1-N14_node2-orgN9_edge1-none.cif,7.55304,4.97365,7.54358,1.07565,1690.9,1571.98,0.4466,0.415190815,0.4466,0.0,0.41519,0.0,0.41519,0.0,
MOF_net-pyr_node1-N15_node2-orgN8_edge1-none,MOF_net-pyr_node1-N15_node2-orgN8_edge1-none.cif,7.9918,4.45048,7.9825,1.23048,1323.65,1075.72,0.3796,0.308497497,0.3796,0.0,0.308498,0.0,0.308498,0.0,
MOF_net-pyr_node1-N15_node2-orgN9_edge1-none,MOF_net-pyr_node1-N15_node2-orgN9_edge1-none.cif,8.36354,5.20344,8.36354,1.00827,1802.04,1787.25,0.495,0.490939927,0.495,0.0,0.490939,0.0,0.490939,0.0,
MOF_net-pyr_node1-N17_node2-orgN11_edge1-none,MOF_net-pyr_node1-N17_node2-orgN11_edge1-none.cif,10.8105,5.88593,10.6388,0.804511,2085.9,2592.75,0.5833,0.725036699,0.5833,0.0,0.725036,0.0,0.725036,0.0,
MOF_net-pyr_node1-N17_node2-orgN8_edge1-none,MOF_net-pyr_node1-N17_node2-orgN8_edge1-none.cif,8.09244,4.62169,7.86281,1.15878,1383.91,1194.28,0.3896,0.336215675,0.3896,0.0,0.336215,0.0,0.336215,0.0,
MOF_net-pyr_node1-N30_node2-orgN22_edge1-none,MOF_net-pyr_node1-N30_node2-orgN22_edge1-none.cif,9.94061,6.17224,9.94061,0.859229,2075.49,2415.53,0.5618,0.653841991,0.5618,0.0,0.653842,0.0,0.653842,0.0,
MOF_net-pyr_node1-N36_node2-orgN9_edge1-none,MOF_net-pyr_node1-N36_node2-orgN9_edge1-none.cif,8.25267,5.16735,8.24925,1.03648,1793.96,1730.81,0.4901,0.472850417,0.4901,0.0,0.472848,0.0,0.472848,0.0,
MOF_net-pyr_node1-N39_node2-orgN11_edge1-none,MOF_net-pyr_node1-N39_node2-orgN11_edge1-none.cif,6.69247,4.79869,6.69247,0.832182,2037.89,2448.85,0.5199,0.624743145,0.5199,0.0,0.624743,0.0,0.624743,0.0,
MOF_net-pyr_node1-N39_node2-orgN3_edge1-none,MOF_net-pyr_node1-N39_node2-orgN3_edge1-none.cif,6.77022,4.86731,6.77022,0.813328,2050.11,2520.64,0.5254,0.645987843,0.5254,0.0,0.645988,0.0,0.645988,0.0,
MOF_net-pyr_node1-N39_node2-orgN9_edge1-none,MOF_net-pyr_node1-N39_node2-orgN9_edge1-none.cif,5.39352,3.96958,5.38617,1.0184,1136.79,1116.25,0.3301,0.324135899,0.3301,0.0,0.324136,0.0,0.324136,0.0,
MOF_net-pyr_node1-N69_node2-orgN22_edge1-none,MOF_net-pyr_node1-N69_node2-orgN22_edge1-none.cif,9.9583,6.62429,9.91512,0.891681,1911.66,2143.88,0.5426,0.608513583,0.5426,0.0,0.608514,0.0,0.608514,0.0,
MOF_net-pyr_node1-N69_node2-orgN9_edge1-none,MOF_net-pyr_node1-N69_node2-orgN9_edge1-none.cif,7.80135,5.36319,7.75029,1.07934,1741.95,1613.9,0.4735,0.438694017,0.4735,0.0,0.438693,0.0,0.438693,0.0,
MOF_net-pyr_node1-N70_node2-orgN9_edge1-none,MOF_net-pyr_node1-N70_node2-orgN9_edge1-none.cif,8.27061,5.29751,8.21761,1.02968,1836.75,1783.8,0.4976,0.483256934,0.4976,0.0,0.483256,0.0,0.483256,0.0,
MOF_net-qtz-e_node1-N16_edge1-none,MOF_net-qtz-e_node1-N16_edge1-none.cif,6.05662,4.13235,6.03372,1.54494,1352.04,875.139,0.3675,0.237873315,0.3675,0.0,0.237873,0.0,0.237873,0.0,
MOF_net-qtz-e_node1-N70_edge1-none,MOF_net-qtz-e_node1-N70_edge1-none.cif,6.80615,4.7975,6.70919,1.47367,1524.05,1034.19,0.4218,0.286224189,0.4218,0.0,0.286224,0.0,0.286224,0.0,
MOF_net-qtz-x_node1-N15_edge1-E2,MOF_net-qtz-x_node1-N15_edge1-E2.cif,7.25042,3.8055,7.17779,1.23237,1179.69,957.253,0.3247,0.263476066,0.3247,0.0,0.263476,0.0,0.263476,0.0,
MOF_net-qtz-x_node1-N17_edge1-E10,MOF_net-qtz-x_node1-N17_edge1-E10.cif,7.26188,3.83263,5.65198,1.19135,676.849,568.137,0.2574,0.216057414,0.2005,0.0569,0.168297,0.047761,0.168297,262.323,
MOF_net-qtz-x_node1-N39_edge1-E10,MOF_net-qtz-x_node1-N39_edge1-E10.cif,6.4368,3.8119,6.4368,1.09557,1173.73,1071.35,0.3568,0.325675219,0.3568,0.0,0.325677,0.0,0.325677,0.0,
MOF_net-qtz-x_node1-N39_edge1-E2,MOF_net-qtz-x_node1-N39_edge1-E2.cif,5.45615,4.15641,5.19728,1.06299,1109.66,1043.9,0.3142,0.295581332,0.3142,0.0,0.29558,0.0,0.29558,0.0,
MOF_net-qtz-x_node1-N70_edge1-E10,MOF_net-qtz-x_node1-N70_edge1-E10.cif,6.92642,4.17055,6.92642,1.15244,1387.57,1204.03,0.3913,0.339540453,0.3913,0.0,0.33954,0.0,0.33954,0.0,
MOF_net-qtz-x_node1-N70_edge1-E2,MOF_net-qtz-x_node1-N70_edge1-E2.cif,5.98015,4.85174,5.7949,1.12245,1678.88,1495.72,0.4222,0.376141476,0.4222,0.0,0.376142,0.0,0.376142,0.0,
MOF_net-qzd_node1-N24_edge1-none,MOF_net-qzd_node1-N24_edge1-none.cif,5.75179,4.74649,5.7489,1.0808,824.59,762.948,0.2535,0.234548483,0.2535,0.0,0.234549,0.0,0.234549,0.0,
MOF_net-reo_node1-N5_edge1-E10,MOF_net-reo_node1-N5_edge1-E10.cif,8.318,5.80751,7.87887,1.01487,1486.09,1464.32,0.4247,0.418477243,0.4247,0.0,0.418477,0.0,0.418477,0.0,
MOF_net-rob_node1-N14_edge1-E3,MOF_net-rob_node1-N14_edge1-E3.cif,6.45333,5.07834,6.21818,0.986364,1916.71,1943.21,0.4982,0.505087371,0.4982,0.0,0.505087,0.0,0.505087,0.0,
MOF_net-rob_node1-N16_edge1-E3,MOF_net-rob_node1-N16_edge1-E3.cif,6.75646,4.92543,6.724,0.9302,1976.66,2124.98,0.5061,0.544076543,0.5061,0.0,0.544077,0.0,0.544077,0.0,
MOF_net-rob_node1-N39_edge1-E2,MOF_net-rob_node1-N39_edge1-E2.cif,6.657,4.3082,6.39641,1.05738,1313.54,1242.27,0.3607,0.34112618,0.3607,0.0,0.341127,0.0,0.341127,0.0,
MOF_net-rob_node1-N44_edge1-E2,MOF_net-rob_node1-N44_edge1-E2.cif,6.84913,3.79815,6.84913,1.54097,587.684,381.373,0.2578,0.167297222,0.1515,0.1063,0.0983148,0.0689826,0.0983148,684.383,
MOF_net-rob_node1-N44_edge1-E3,MOF_net-rob_node1-N44_edge1-E3.cif,7.30176,3.98134,6.25663,1.40535,528.462,376.037,0.2915,0.207421639,0.1477,0.1438,0.105099,0.102324,0.105099,896.772,
MOF_net-rob_node1-N46_edge1-E2,MOF_net-rob_node1-N46_edge1-E2.cif,6.26303,4.30353,6.11191,1.54666,941.588,608.787,0.2684,0.173535231,0.266,0.0024,0.171983,0.00155173,0.171983,15.4294,
MOF_net-rob_node1-N46_edge1-E3,MOF_net-rob_node1-N46_edge1-E3.cif,6.68414,4.1549,6.50794,1.41101,1121.27,794.662,0.2796,0.198155931,0.2796,0.0,0.198156,0.0,0.198156,0.0,
MOF_net-rob_node1-N46_edge1-E6,MOF_net-rob_node1-N46_edge1-E6.cif,8.82931,5.1094,8.75233,1.06145,1746.34,1645.25,0.4892,0.460878986,0.4892,0.0,0.460881,0.0,0.460881,0.0,
MOF_net-rob_node1-N70_edge1-E2,MOF_net-rob_node1-N70_edge1-E2.cif,6.84076,3.95893,4.97905,1.42861,977.83,684.461,0.2739,0.191724823,0.2739,0.0,0.191724,0.0,0.191724,0.0,
MOF_net-rob_node1-N70_edge1-E3,MOF_net-rob_node1-N70_edge1-E3.cif,5.24234,4.25091,5.23546,1.25445,1455.74,1160.46,0.3567,0.284347722,0.3567,0.0,0.284348,0.0,0.284348,0.0,
MOF_net-rtl_node1-N19_node2-orgN8_edge1-none,MOF_net-rtl_node1-N19_node2-orgN8_edge1-none.cif,5.99015,5.66078,5.96243,1.40611,1106.63,787.019,0.377,0.268115581,0.377,0.0,0.268116,0.0,0.268116,0.0,
MOF_net-rtl_node1-N44_node2-orgN22_edge1-none,MOF_net-rtl_node1-N44_node2-orgN22_edge1-none.cif,6.52673,3.86584,6.51679,1.16993,874.152,747.183,0.2868,0.245142872,0.2495,0.0373,0.213261,0.0318822,0.213261,137.797,
MOF_net-rtl_node1-N46_node2-orgN5_edge1-none,MOF_net-rtl_node1-N46_node2-orgN5_edge1-none.cif,6.57979,4.20221,6.54632,1.16816,916.657,784.7,0.2843,0.243374195,0.2593,0.025,0.221973,0.0214011,0.221973,92.3086,
MOF_net-rtl_node1-N49_node2-orgN8_edge1-none,MOF_net-rtl_node1-N49_node2-orgN8_edge1-none.cif,5.8811,5.56732,5.8811,1.25113,1097.1,876.885,0.373,0.29813049,0.373,0.0,0.298131,0.0,0.298131,0.0,
MOF_net-scu_node1-N80_node2-N57_edge1-none,MOF_net-scu_node1-N80_node2-N57_edge1-none.cif,8.69063,6.621,8.67696,1.42393,1416.65,994.888,0.469,0.329370124,0.469,0.0,0.329371,0.0,0.329371,0.0,
MOF_net-ske_node1-N17_edge1-none,MOF_net-ske_node1-N17_edge1-none.cif,5.21147,4.60371,5.20228,1.17328,990.558,844.261,0.2425,0.206685531,0.2425,0.0,0.206685,0.0,0.206685,0.0,
MOF_net-ske_node1-N30_edge1-none,MOF_net-ske_node1-N30_edge1-none.cif,5.0738,4.08144,5.07308,1.79978,797.058,442.863,0.2268,0.126015402,0.2268,0.0,0.126015,0.0,0.126015,0.0,
MOF_net-ske_node1-N39_edge1-none,MOF_net-ske_node1-N39_edge1-none.cif,7.19491,5.68603,7.19418,1.17617,760.868,646.902,0.2659,0.226072762,0.2278,0.0381,0.193679,0.0323932,0.193679,184.196,
MOF_net-sma_node1-N36_edge1-none,MOF_net-sma_node1-N36_edge1-none.cif,8.26193,7.74743,8.26193,1.38874,1349.01,971.392,0.4534,0.326482999,0.4534,0.0,0.326484,0.0,0.326484,0.0,
MOF_net-smb_node1-N38_edge1-none,MOF_net-smb_node1-N38_edge1-none.cif,7.32189,4.02514,7.32189,1.5192,1451.72,955.582,0.3844,0.253027909,0.3844,0.0,0.253027,0.0,0.253027,0.0,
MOF_net-smn_node1-N38_edge1-none,MOF_net-smn_node1-N38_edge1-none.cif,5.12423,4.17985,5.12423,1.75258,166.321,94.9009,0.0462,0.026361136,0.0462,0.0,0.0263612,0.0,0.0263612,0.0,
MOF_net-smn_node1-N61_edge1-none,MOF_net-smn_node1-N61_edge1-none.cif,5.85386,4.79241,5.85386,1.54343,302.322,195.877,0.0739,0.04788037,0.0739,0.0,0.0478805,0.0,0.0478805,0.0,
MOF_net-smu_node1-N49_edge1-none,MOF_net-smu_node1-N49_edge1-none.cif,6.66549,4.36896,6.66549,1.50667,811.259,538.446,0.2659,0.17648191,0.2659,0.0,0.176482,0.0,0.176482,0.0,
MOF_net-snk_node1-N43_edge1-E2,MOF_net-snk_node1-N43_edge1-E2.cif,7.40199,4.9905,7.30957,1.25441,1079.75,860.761,0.2826,0.225285194,0.2762,0.0064,0.220182,0.00510198,0.220182,101.234,
MOF_net-snk_node1-N46_edge1-E10,MOF_net-snk_node1-N46_edge1-E10.cif,7.28753,3.92986,5.92479,1.25064,986.065,788.447,0.2529,0.202216465,0.2456,0.0073,0.196379,0.005837,0.196379,116.543,
MOF_net-snk_node1-N46_edge1-E2,MOF_net-snk_node1-N46_edge1-E2.cif,7.19969,4.05153,6.37624,1.21577,1151.23,946.909,0.2801,0.230388972,0.2801,0.0,0.230388,0.0,0.230388,0.0,
MOF_net-snk_node1-N47_edge1-E10,MOF_net-snk_node1-N47_edge1-E10.cif,7.01582,4.58582,6.85675,1.27207,1072.98,843.49,0.2745,0.215790012,0.2694,0.0051,0.211781,0.00400922,0.211781,79.3076,
MOF_net-snk_node1-N48_edge1-E2,MOF_net-snk_node1-N48_edge1-E2.cif,7.42657,3.99285,6.91271,1.21062,386.281,319.077,0.2876,0.237564223,0.1049,0.1827,0.0866498,0.150914,0.0866498,2973.28,
MOF_net-snk_node1-N48_edge1-E3,MOF_net-snk_node1-N48_edge1-E3.cif,7.14678,3.84149,7.05031,1.1048,1182.03,1069.9,0.3288,0.297610427,0.3107,0.0181,0.281227,0.016383,0.281227,284.864,
MOF_net-snk_node1-N49_edge1-none,MOF_net-snk_node1-N49_edge1-none.cif,5.48492,3.76704,5.04705,1.54475,458.245,296.646,0.1734,0.112251173,0.1734,0.0,0.112251,0.0,0.112251,0.0,
MOF_net-snl_node1-N39_edge1-none,MOF_net-snl_node1-N39_edge1-none.cif,6.50938,4.38685,6.28074,1.26347,201.866,159.771,0.2396,0.189636477,0.0545,0.1851,0.0431352,0.146501,0.0431352,1666.09,
MOF_net-snl_node1-N6_edge1-none,MOF_net-snl_node1-N6_edge1-none.cif,6.63627,5.26201,6.63627,1.29307,401.436,310.453,0.2215,0.171297764,0.1032,0.1183,0.0798103,0.091488,0.0798103,1139.93,
MOF_net-soc_node1-N24_node2-N20_edge1-none,MOF_net-soc_node1-N24_node2-N20_edge1-none.cif,7.33802,5.28776,7.07512,1.23917,1513.99,1221.78,0.4445,0.358707845,0.3671,0.0774,0.296247,0.0624612,0.296247,838.436,
MOF_net-sod_node1-N42_edge1-none,MOF_net-sod_node1-N42_edge1-none.cif,8.964,7.40914,8.96389,1.32801,1188.63,895.042,0.3964,0.298491728,0.3964,0.0,0.298491,0.0,0.298491,0.0,
MOF_net-sou_node1-N22_edge1-none,MOF_net-sou_node1-N22_edge1-none.cif,5.35649,4.12585,5.35529,1.7367,332.071,191.208,0.0966,0.055622733,0.0592,0.0374,0.0340877,0.0215351,0.0340877,711.557,
MOF_net-sow_node1-N18_edge1-E10,MOF_net-sow_node1-N18_edge1-E10.cif,7.4384,4.63863,7.39939,0.977789,1768.55,1808.73,0.4749,0.485687607,0.4749,0.0,0.485687,0.0,0.485687,0.0,
MOF_net-sow_node1-N73_edge1-none,MOF_net-sow_node1-N73_edge1-none.cif,6.8551,6.14441,6.8551,1.51733,1505.03,991.895,0.4013,0.264477734,0.4013,0.0,0.264478,0.0,0.264478,0.0,
MOF_net-sra_node1-N42_edge1-none,MOF_net-sra_node1-N42_edge1-none.cif,6.86763,6.37236,6.85959,1.41646,1392.94,983.398,0.4155,0.29333691,0.4155,0.0,0.293338,0.0,0.293338,0.0,
MOF_net-ssc_node1-N18_node2-orgN10_edge1-E7,MOF_net-ssc_node1-N18_node2-orgN10_edge1-E7.cif,8.60123,4.82944,8.60123,0.842716,1116.63,1325.04,0.2521,0.29915179,0.2402,0.0119,0.285031,0.014121,0.285031,363.355,
MOF_net-sth_node1-N0_edge1-none,MOF_net-sth_node1-N0_edge1-none.cif,13.53453,4.09337,13.53453,0.779014,1825.99,2343.98,0.5527,0.709486607,0.5527,0.0,0.709487,0.0,0.709487,0.0,
MOF_net-svf_node1-N32_edge1-E10,MOF_net-svf_node1-N32_edge1-E10.cif,10.79962,6.94509,9.63419,0.926005,1631.44,1761.8,0.4476,0.48336672,0.4378,0.0098,0.472784,0.0105831,0.472784,135.467,
MOF_net-svz_node1-N32_edge1-none,MOF_net-svz_node1-N32_edge1-none.cif,13.10208,3.7456,8.22796,1.2916,519.655,402.334,0.2561,0.198281202,0.1354,0.1207,0.104831,0.0934501,0.104831,3627.53,
MOF_net-swl_node1-N32_edge1-none,MOF_net-swl_node1-N32_edge1-none.cif,5.32277,3.78057,5.3034,1.13555,1222.21,1076.31,0.2909,0.256175422,0.2909,0.0,0.256175,0.0,0.256175,0.0,
MOF_net-sxa_node1-N38_edge1-E2,MOF_net-sxa_node1-N38_edge1-E2.cif,8.85645,4.8013,8.42195,0.968968,1899.7,1960.54,0.4957,0.511575202,0.4957,0.0,0.511575,0.0,0.511575,0.0,
MOF_net-sxa_node1-N39_edge1-E10,MOF_net-sxa_node1-N39_edge1-E10.cif,6.73591,4.48062,6.43257,0.92496,1599.77,1729.55,0.4185,0.452451998,0.4185,0.0,0.452452,0.0,0.452452,0.0,
MOF_net-sxb_node1-N58_edge1-E3,MOF_net-sxb_node1-N58_edge1-E3.cif,5.55561,5.39476,5.55561,2.29835,1047.6,455.804,0.3196,0.13905628,0.3196,0.0,0.139057,0.0,0.139057,0.0,
MOF_net-sxc_node1-N15_edge1-none,MOF_net-sxc_node1-N15_edge1-none.cif,5.90125,4.11414,5.90125,1.30336,1170.77,898.27,0.3553,0.272603118,0.3553,0.0,0.272602,0.0,0.272602,0.0,
MOF_net-sxc_node1-N30_edge1-none,MOF_net-sxc_node1-N30_edge1-none.cif,5.89099,3.86289,5.89099,1.26983,1154.45,909.137,0.3706,0.29185009,0.3706,0.0,0.29185,0.0,0.29185,0.0,
MOF_net-sxc_node1-N46_edge1-E10,MOF_net-sxc_node1-N46_edge1-E10.cif,5.86645,3.92995,5.85051,1.13418,1010.78,891.197,0.2628,0.231709252,0.2628,0.0,0.23171,0.0,0.23171,0.0,
MOF_net-sxc_node1-N58_edge1-none,MOF_net-sxc_node1-N58_edge1-none.cif,5.76655,3.82632,5.70251,1.31366,1120.21,852.741,0.3592,0.273434526,0.3592,0.0,0.273434,0.0,0.273434,0.0,
MOF_net-sxg_node1-N43_edge1-none,MOF_net-sxg_node1-N43_edge1-none.cif,8.66077,3.98473,8.66077,1.69372,996.842,588.551,0.2167,0.127943226,0.2167,0.0,0.127943,0.0,0.127943,0.0,
MOF_net-sxg_node1-N45_edge1-none,MOF_net-sxg_node1-N45_edge1-none.cif,8.65403,3.98382,8.65403,1.69651,998.167,588.366,0.2173,0.128086483,0.2173,0.0,0.128087,0.0,0.128087,0.0,
MOF_net-sxg_node1-N47_edge1-none,MOF_net-sxg_node1-N47_edge1-none.cif,8.67046,4.02125,8.67046,1.65584,1014.7,612.805,0.2213,0.133648179,0.2213,0.0,0.133648,0.0,0.133648,0.0,
MOF_net-thp-x_node1-N8_edge1-E5,MOF_net-thp-x_node1-N8_edge1-E5.cif,8.43615,4.46447,8.04855,1.28052,1535.68,1199.27,0.3215,0.251069878,0.3199,0.0016,0.24982,0.00124949,0.24982,59.1243,
MOF_net-tsx_node1-N19_node2-orgN23_edge1-E10,MOF_net-tsx_node1-N19_node2-orgN23_edge1-E10.cif,8.55112,5.12055,8.42359,0.826946,1998.04,2416.17,0.5482,0.662921158,0.5482,0.0,0.662921,0.0,0.662921,0.0,
MOF_net-tsx_node1-N19_node2-orgN23_edge1-E2,MOF_net-tsx_node1-N19_node2-orgN23_edge1-E2.cif,8.89723,5.86625,8.04051,0.800469,2062.01,2576.01,0.5714,0.713831516,0.5714,0.0,0.713831,0.0,0.713831,0.0,
MOF_net-tsx_node1-N19_node2-orgN8_edge1-E2,MOF_net-tsx_node1-N19_node2-orgN8_edge1-E2.cif,7.54146,5.55212,7.52232,1.10704,1461.97,1320.61,0.4195,0.37893843,0.4195,0.0,0.378939,0.0,0.378939,0.0,
MOF_net-tsx_node1-N28_node2-N66_edge1-none,MOF_net-tsx_node1-N28_node2-N66_edge1-none.cif,5.32979,4.07546,5.32979,1.66497,1271.43,763.635,0.3803,0.228412524,0.3803,0.0,0.228413,0.0,0.228413,0.0,
MOF_net-tsx_node1-N39_node2-orgN8_edge1-E10,MOF_net-tsx_node1-N39_node2-orgN8_edge1-E10.cif,8.01601,4.88991,8.01601,0.998572,1818.98,1821.58,0.5075,0.508225746,0.5075,0.0,0.508226,0.0,0.508226,0.0,
MOF_net-tsx_node1-N49_node2-orgN23_edge1-E2,MOF_net-tsx_node1-N49_node2-orgN23_edge1-E2.cif,8.92683,5.43062,8.76561,0.771143,2102.61,2726.61,0.5632,0.730344437,0.5632,0.0,0.730345,0.0,0.730345,0.0,
MOF_net-tsx_node1-N49_node2-orgN8_edge1-E10,MOF_net-tsx_node1-N49_node2-orgN8_edge1-E10.cif,6.7469,4.18602,6.7469,1.10629,1412.04,1276.37,0.412,0.372415913,0.412,0.0,0.372414,0.0,0.372414,0.0,
MOF_net-tsx_node1-N52_node2-orgN26_edge1-none,MOF_net-tsx_node1-N52_node2-orgN26_edge1-none.cif,6.0488,4.59248,6.0488,1.00171,1379.56,1377.2,0.3694,0.368769404,0.3694,0.0,0.368768,0.0,0.368768,0.0,
MOF_net-tsx_node1-N52_node2-orgN8_edge1-E10,MOF_net-tsx_node1-N52_node2-orgN8_edge1-E10.cif,6.55281,3.81526,6.49326,1.18708,1313.74,1106.7,0.389,0.327694848,0.389,0.0,0.327696,0.0,0.327696,0.0,
MOF_net-ukg_node1-N57_edge1-none,MOF_net-ukg_node1-N57_edge1-none.cif,7.18167,4.30225,6.86105,1.25921,2026.48,1609.33,0.5291,0.420184084,0.5291,0.0,0.420186,0.0,0.420186,0.0,
MOF_net-ume_node1-N42_edge1-none,MOF_net-ume_node1-N42_edge1-none.cif,5.40215,4.1258,5.12893,1.77105,771.283,435.494,0.2185,0.12337314,0.2185,0.0,0.123373,0.0,0.123373,0.0,
MOF_net-umy_node1-N4_edge1-none,MOF_net-umy_node1-N4_edge1-none.cif,5.05642,4.47081,5.05642,1.34289,730.665,544.1,0.1909,0.142156096,0.1909,0.0,0.142156,0.0,0.142156,0.0,
MOF_net-und_node1-N4_edge1-none,MOF_net-und_node1-N4_edge1-none.cif,4.87122,3.77699,4.80159,1.5315,123.576,80.6894,0.0344,0.022461639,0.0344,0.0,0.0224616,0.0,0.0224616,0.0,
MOF_net-uol_node1-N42_edge1-none,MOF_net-uol_node1-N42_edge1-none.cif,5.17251,4.88704,5.17251,1.67186,655.061,391.816,0.1755,0.104972904,0.1755,0.0,0.104973,0.0,0.104973,0.0,
MOF_net-uop_node1-N57_edge1-none,MOF_net-uop_node1-N57_edge1-none.cif,5.01298,4.07553,5.00959,1.55386,320.723,206.404,0.1583,0.10187533,0.0939,0.0644,0.0604302,0.0414452,0.0604302,253.386,
MOF_net-uop_node1-N73_edge1-none,MOF_net-uop_node1-N73_edge1-none.cif,7.0671,4.76139,7.0671,1.38921,2627.53,1891.38,0.5786,0.416495706,0.5786,0.0,0.416494,0.0,0.416494,0.0,
MOF_net-uot_node1-N4_edge1-none,MOF_net-uot_node1-N4_edge1-none.cif,6.52752,3.92738,6.50781,1.42876,934.845,654.304,0.2613,0.182885859,0.2613,0.0,0.182885,0.0,0.182885,0.0,
MOF_net-uou_node1-N42_edge1-none,MOF_net-uou_node1-N42_edge1-none.cif,5.05484,4.40475,5.05164,1.6064,624.902,389.008,0.1978,0.12313247,0.1978,0.0,0.123132,0.0,0.123132,0.0,
